Date,Location,Temp_C
1956-04-01,Chicago,6.327000000000001
1956-05-01,Chicago,11.279000000000002
1956-06-01,Chicago,19.106
1956-07-01,Chicago,20.738000000000003
1956-08-01,Chicago,22.564
1956-09-01,Chicago,17.954
1956-10-01,Chicago,15.932
1956-11-01,Chicago,7.282
1956-12-01,Chicago,3.591
1957-01-01,Chicago,-3.144
1957-02-01,Chicago,2.7660000000000005
1957-03-01,Chicago,3.717
1957-04-01,Chicago,7.701
1957-05-01,Chicago,10.986
1957-06-01,Chicago,17.77
1957-07-01,Chicago,22.346
1957-08-01,Chicago,22.264
1957-09-01,Chicago,17.804000000000002
1957-10-01,Chicago,11.666
1957-11-01,Chicago,6.988
1957-12-01,Chicago,4.172
1958-01-01,Chicago,0.1959999999999999
1958-02-01,Chicago,-2.954
1958-03-01,Chicago,3.487
1958-04-01,Chicago,8.113999999999999
1958-05-01,Chicago,12.079
1958-06-01,Chicago,14.681
1958-07-01,Chicago,21.01
1958-08-01,Chicago,22.761
1958-09-01,Chicago,19.009
1958-10-01,Chicago,14.493
1958-11-01,Chicago,8.201
1958-12-01,Chicago,-2.264
1959-01-01,Chicago,-3.827
1959-02-01,Chicago,-1.334
1959-03-01,Chicago,2.676
1959-04-01,Chicago,7.266
1959-05-01,Chicago,14.703
1959-06-01,Chicago,18.617
1959-07-01,Chicago,21.615
1959-08-01,Chicago,25.149
1959-09-01,Chicago,20.385
1959-10-01,Chicago,11.648
1959-11-01,Chicago,3.3280000000000003
1959-12-01,Chicago,4.946000000000001
1960-01-01,Chicago,1.402
1960-02-01,Chicago,-0.008
1960-03-01,Chicago,-2.318
1960-04-01,Chicago,9.149
1960-05-01,Chicago,10.803
1960-06-01,Chicago,16.312
1960-07-01,Chicago,20.918000000000003
1960-08-01,Chicago,22.966
1960-09-01,Chicago,20.641
1960-10-01,Chicago,13.119000000000002
1960-11-01,Chicago,8.418
1960-12-01,Chicago,-0.048
1961-01-01,Chicago,-1.103
1961-02-01,Chicago,3.367
1961-03-01,Chicago,5.223
1961-04-01,Chicago,5.141
1961-05-01,Chicago,10.005
1961-06-01,Chicago,17.43
1961-07-01,Chicago,21.61
1961-08-01,Chicago,22.783
1961-09-01,Chicago,20.715
1961-10-01,Chicago,13.893
1961-11-01,Chicago,7.306999999999999
1961-12-01,Chicago,0.53
1962-01-01,Chicago,-3.386
1962-02-01,Chicago,-1.24
1962-03-01,Chicago,2.325
1962-04-01,Chicago,7.366
1962-05-01,Chicago,14.959
1962-06-01,Chicago,17.736
1962-07-01,Chicago,20.201
1962-08-01,Chicago,22.724
1962-09-01,Chicago,17.498
1962-10-01,Chicago,14.441
1962-11-01,Chicago,7.455
1962-12-01,Chicago,-0.1599999999999999
1963-01-01,Chicago,-6.042000000000001
1963-02-01,Chicago,-3.992
1963-03-01,Chicago,4.709
1963-04-01,Chicago,8.663
1963-05-01,Chicago,10.845999999999998
1963-06-01,Chicago,18.527
1963-07-01,Chicago,22.119
1963-08-01,Chicago,21.126
1963-09-01,Chicago,18.525
1963-10-01,Chicago,17.738
1963-11-01,Chicago,9.777
1963-12-01,Chicago,-3.26
1964-01-01,Chicago,2.563
1964-02-01,Chicago,1.218
1964-03-01,Chicago,3.307
1964-04-01,Chicago,8.280000000000001
1964-05-01,Chicago,14.68
1964-06-01,Chicago,18.488
1964-07-01,Chicago,22.594
1964-08-01,Chicago,21.431
1964-09-01,Chicago,18.701
1964-10-01,Chicago,11.603
1964-11-01,Chicago,9.196
1964-12-01,Chicago,0.6290000000000001
1965-01-01,Chicago,-0.6959999999999998
1965-02-01,Chicago,-0.517
1965-03-01,Chicago,-0.3930000000000001
1965-04-01,Chicago,6.292000000000001
1965-05-01,Chicago,14.316
1965-06-01,Chicago,17.023
1965-07-01,Chicago,21.091
1965-08-01,Chicago,21.425
1965-09-01,Chicago,18.814
1965-10-01,Chicago,13.175999999999998
1965-11-01,Chicago,8.016
1965-12-01,Chicago,5.494
1966-01-01,Chicago,-3.49
1966-02-01,Chicago,0.334
1966-03-01,Chicago,5.178999999999999
1966-04-01,Chicago,5.99
1966-05-01,Chicago,9.0
1966-06-01,Chicago,18.379
1966-07-01,Chicago,23.444000000000003
1966-08-01,Chicago,21.703000000000003
1966-09-01,Chicago,18.135
1966-10-01,Chicago,12.477
1966-11-01,Chicago,7.914
1966-12-01,Chicago,1.514
1967-01-01,Chicago,1.6880000000000002
1967-02-01,Chicago,-2.474
1967-03-01,Chicago,3.728
1967-04-01,Chicago,7.88
1967-05-01,Chicago,9.228
1967-06-01,Chicago,18.596
1967-07-01,Chicago,20.416
1967-08-01,Chicago,20.215
1967-09-01,Chicago,17.904
1967-10-01,Chicago,12.630999999999998
1967-11-01,Chicago,5.406000000000001
1967-12-01,Chicago,2.919
1968-01-01,Chicago,-0.7
1968-02-01,Chicago,-1.5750000000000002
1968-03-01,Chicago,6.693
1968-04-01,Chicago,8.964
1968-05-01,Chicago,10.395
1968-06-01,Chicago,17.908
1968-07-01,Chicago,21.437
1968-08-01,Chicago,23.094
1968-09-01,Chicago,19.301
1968-10-01,Chicago,13.919
1968-11-01,Chicago,7.377000000000001
1968-12-01,Chicago,1.135
1969-01-01,Chicago,-1.7939999999999998
1969-02-01,Chicago,1.275
1969-03-01,Chicago,1.905
1969-04-01,Chicago,8.224
1969-05-01,Chicago,12.057
1969-06-01,Chicago,14.949000000000002
1969-07-01,Chicago,21.642
1969-08-01,Chicago,23.576
1969-09-01,Chicago,19.069000000000003
1969-10-01,Chicago,12.189
1969-11-01,Chicago,5.9270000000000005
1969-12-01,Chicago,1.382
1970-01-01,Chicago,-4.081
1970-02-01,Chicago,-0.439
1970-03-01,Chicago,1.831
1970-04-01,Chicago,8.209
1970-05-01,Chicago,13.154000000000002
1970-06-01,Chicago,17.861
1970-07-01,Chicago,22.621
1970-08-01,Chicago,23.02
1970-09-01,Chicago,19.1
1970-10-01,Chicago,14.136
1970-11-01,Chicago,6.853999999999999
1970-12-01,Chicago,1.857
1971-01-01,Chicago,-3.572
1971-02-01,Chicago,-0.156
1971-03-01,Chicago,1.7
1971-04-01,Chicago,6.876
1971-05-01,Chicago,10.701
1971-06-01,Chicago,19.812
1971-07-01,Chicago,20.732
1971-08-01,Chicago,21.488000000000003
1971-09-01,Chicago,20.758000000000003
1971-10-01,Chicago,16.922
1971-11-01,Chicago,7.298999999999999
1971-12-01,Chicago,4.385
1972-01-01,Chicago,-2.1
1972-02-01,Chicago,-1.195
1972-03-01,Chicago,1.766
1972-04-01,Chicago,5.582999999999999
1972-05-01,Chicago,13.037
1972-06-01,Chicago,15.69
1972-07-01,Chicago,21.218000000000004
1972-08-01,Chicago,22.307
1972-09-01,Chicago,18.792
1972-10-01,Chicago,11.119000000000002
1972-11-01,Chicago,6.149
1972-12-01,Chicago,0.302
1973-01-01,Chicago,2.0
1973-02-01,Chicago,1.082
1973-03-01,Chicago,8.026
1973-04-01,Chicago,7.437
1973-05-01,Chicago,10.216
1973-06-01,Chicago,19.267
1973-07-01,Chicago,22.554
1973-08-01,Chicago,23.776
1973-09-01,Chicago,19.542
1973-10-01,Chicago,15.678
1973-11-01,Chicago,7.8039999999999985
1973-12-01,Chicago,1.247
1974-01-01,Chicago,0.1390000000000002
1974-02-01,Chicago,-0.507
1974-03-01,Chicago,4.118
1974-04-01,Chicago,8.780000000000001
1974-05-01,Chicago,10.3
1974-06-01,Chicago,16.2
1974-07-01,Chicago,22.689
1974-08-01,Chicago,21.999
1974-09-01,Chicago,16.919
1974-10-01,Chicago,12.552
1974-11-01,Chicago,7.792999999999998
1974-12-01,Chicago,3.1580000000000004
1975-01-01,Chicago,1.3889999999999998
1975-02-01,Chicago,0.379
1975-03-01,Chicago,1.759
1975-04-01,Chicago,4.641
1975-05-01,Chicago,14.018
1975-06-01,Chicago,18.446
1975-07-01,Chicago,22.069000000000003
1975-08-01,Chicago,23.401
1975-09-01,Chicago,16.549
1975-10-01,Chicago,14.378
1975-11-01,Chicago,10.366
1975-12-01,Chicago,2.432
1976-01-01,Chicago,-2.536
1976-02-01,Chicago,3.888
1976-03-01,Chicago,6.097
1976-04-01,Chicago,9.026
1976-05-01,Chicago,10.114
1976-06-01,Chicago,18.845
1976-07-01,Chicago,22.3
1976-08-01,Chicago,21.7
1976-09-01,Chicago,17.879
1976-10-01,Chicago,10.308
1976-11-01,Chicago,3.1989999999999994
1976-12-01,Chicago,-3.353
1977-01-01,Chicago,-7.757000000000001
1977-02-01,Chicago,-0.478
1977-03-01,Chicago,7.16
1977-04-01,Chicago,10.595
1977-05-01,Chicago,16.256999999999998
1977-06-01,Chicago,16.493
1977-07-01,Chicago,23.453000000000003
1977-08-01,Chicago,21.355
1977-09-01,Chicago,19.217
1977-10-01,Chicago,11.961
1977-11-01,Chicago,7.478999999999999
1977-12-01,Chicago,-0.2169999999999998
1978-01-01,Chicago,-3.951
1978-02-01,Chicago,-5.006
1978-03-01,Chicago,1.024
1978-04-01,Chicago,6.896
1978-05-01,Chicago,12.065
1978-06-01,Chicago,17.565
1978-07-01,Chicago,21.073
1978-08-01,Chicago,22.675
1978-09-01,Chicago,21.138
1978-10-01,Chicago,12.354
1978-11-01,Chicago,7.35
1978-12-01,Chicago,0.3090000000000001
1979-01-01,Chicago,-5.933999999999998
1979-02-01,Chicago,-5.252999999999999
1979-03-01,Chicago,3.712
1979-04-01,Chicago,5.74
1979-05-01,Chicago,11.513
1979-06-01,Chicago,17.378
1979-07-01,Chicago,21.09
1979-08-01,Chicago,21.56900000000001
1979-09-01,Chicago,19.268
1979-10-01,Chicago,12.418
1979-11-01,Chicago,7.093
1979-12-01,Chicago,3.898
1980-01-01,Chicago,-0.499
1980-02-01,Chicago,-1.776
1980-03-01,Chicago,1.806
1980-04-01,Chicago,7.186
1980-05-01,Chicago,12.786
1980-06-01,Chicago,16.309
1980-07-01,Chicago,22.71
1980-08-01,Chicago,23.607
1980-09-01,Chicago,19.174
1980-10-01,Chicago,10.807
1980-11-01,Chicago,7.334
1980-12-01,Chicago,1.14
1981-01-01,Chicago,-1.192
1981-02-01,Chicago,1.6649999999999998
1981-03-01,Chicago,4.779
1981-04-01,Chicago,9.495
1981-05-01,Chicago,10.628
1981-06-01,Chicago,18.316
1981-07-01,Chicago,21.481
1981-08-01,Chicago,22.549
1981-09-01,Chicago,17.967
1981-10-01,Chicago,11.281
1981-11-01,Chicago,8.058
1981-12-01,Chicago,1.422
1982-01-01,Chicago,-5.494999999999999
1982-02-01,Chicago,-1.661
1982-03-01,Chicago,2.525
1982-04-01,Chicago,5.426
1982-05-01,Chicago,14.916
1982-06-01,Chicago,14.855
1982-07-01,Chicago,22.115
1982-08-01,Chicago,21.556
1982-09-01,Chicago,18.264
1982-10-01,Chicago,13.931
1982-11-01,Chicago,7.393
1982-12-01,Chicago,6.021000000000001
1983-01-01,Chicago,1.7960000000000005
1983-02-01,Chicago,3.3230000000000004
1983-03-01,Chicago,5.204
1983-04-01,Chicago,5.928999999999999
1983-05-01,Chicago,9.974
1983-06-01,Chicago,18.382
1983-07-01,Chicago,24.428
1983-08-01,Chicago,24.983
1983-09-01,Chicago,19.417
1983-10-01,Chicago,13.571
1983-11-01,Chicago,8.443
1983-12-01,Chicago,-4.211
1984-01-01,Chicago,-2.8469999999999995
1984-02-01,Chicago,4.732
1984-03-01,Chicago,0.5010000000000003
1984-04-01,Chicago,7.254
1984-05-01,Chicago,10.332
1984-06-01,Chicago,18.987
1984-07-01,Chicago,21.317
1984-08-01,Chicago,23.996
1984-09-01,Chicago,18.154
1984-10-01,Chicago,14.297
1984-11-01,Chicago,7.4129999999999985
1984-12-01,Chicago,3.79
1985-01-01,Chicago,-3.4130000000000003
1985-02-01,Chicago,-1.5830000000000002
1985-03-01,Chicago,5.779
1985-04-01,Chicago,10.249
1985-05-01,Chicago,13.733
1985-06-01,Chicago,16.248
1985-07-01,Chicago,21.95
1985-08-01,Chicago,21.578000000000003
1985-09-01,Chicago,19.886
1985-10-01,Chicago,13.262
1985-11-01,Chicago,6.651999999999999
1985-12-01,Chicago,-2.967
1986-01-01,Chicago,-0.0789999999999999
1986-02-01,Chicago,-0.367
1986-03-01,Chicago,5.723
1986-04-01,Chicago,9.75
1986-05-01,Chicago,12.62
1986-06-01,Chicago,17.105999999999998
1986-07-01,Chicago,22.787
1986-08-01,Chicago,21.012
1986-09-01,Chicago,19.599
1986-10-01,Chicago,13.254
1986-11-01,Chicago,5.3660000000000005
1986-12-01,Chicago,3.0330000000000004
1987-01-01,Chicago,1.0870000000000002
1987-02-01,Chicago,3.9380000000000006
1987-03-01,Chicago,6.017
1987-04-01,Chicago,8.896
1987-05-01,Chicago,14.597
1987-06-01,Chicago,20.329
1987-07-01,Chicago,23.785
1987-08-01,Chicago,22.79
1987-09-01,Chicago,19.244
1987-10-01,Chicago,10.213
1987-11-01,Chicago,9.266
1987-12-01,Chicago,4.267
1988-01-01,Chicago,-2.199
1988-02-01,Chicago,-1.5580000000000005
1988-03-01,Chicago,4.43
1988-04-01,Chicago,7.617000000000001
1988-05-01,Chicago,13.489
1988-06-01,Chicago,19.567
1988-07-01,Chicago,23.889
1988-08-01,Chicago,25.437
1988-09-01,Chicago,19.457
1988-10-01,Chicago,10.008
1988-11-01,Chicago,8.28
1988-12-01,Chicago,1.929
1989-01-01,Chicago,3.987000000000001
1989-02-01,Chicago,-2.679
1989-03-01,Chicago,3.064
1989-04-01,Chicago,6.763999999999999
1989-05-01,Chicago,11.404000000000002
1989-06-01,Chicago,17.188
1989-07-01,Chicago,22.379
1989-08-01,Chicago,22.387
1989-09-01,Chicago,17.892
1989-10-01,Chicago,13.458
1989-11-01,Chicago,5.74
1989-12-01,Chicago,-3.968
1990-01-01,Chicago,4.699
1990-02-01,Chicago,2.68
1990-03-01,Chicago,6.023
1990-04-01,Chicago,8.542
1990-05-01,Chicago,10.38
1990-06-01,Chicago,17.717
1990-07-01,Chicago,21.233
1990-08-01,Chicago,22.297
1990-09-01,Chicago,19.855
1990-10-01,Chicago,12.443
1990-11-01,Chicago,9.771
1990-12-01,Chicago,2.377
1991-01-01,Chicago,-1.5739999999999998
1991-02-01,Chicago,2.75
1991-03-01,Chicago,5.952999999999999
1991-04-01,Chicago,9.591
1991-05-01,Chicago,15.656
1991-06-01,Chicago,20.173
1991-07-01,Chicago,23.179
1991-08-01,Chicago,23.401
1991-09-01,Chicago,18.479
1991-10-01,Chicago,13.343
1991-11-01,Chicago,4.99
1991-12-01,Chicago,3.02
1992-01-01,Chicago,2.1790000000000003
1992-02-01,Chicago,3.676
1992-03-01,Chicago,4.1930000000000005
1992-04-01,Chicago,6.074
1992-05-01,Chicago,11.871
1992-06-01,Chicago,15.834
1992-07-01,Chicago,19.796
1992-08-01,Chicago,20.164
1992-09-01,Chicago,17.925
1992-10-01,Chicago,12.114
1992-11-01,Chicago,6.521
1992-12-01,Chicago,2.53
1993-01-01,Chicago,1.0300000000000002
1993-02-01,Chicago,-0.58
1993-03-01,Chicago,2.608
1993-04-01,Chicago,6.268000000000002
1993-05-01,Chicago,12.645
1993-06-01,Chicago,16.942999999999998
1993-07-01,Chicago,22.472
1993-08-01,Chicago,23.62
1993-09-01,Chicago,16.392
1993-10-01,Chicago,11.748
1993-11-01,Chicago,6.692
1993-12-01,Chicago,2.367
1994-01-01,Chicago,-4.961
1994-02-01,Chicago,-2.5860000000000003
1994-03-01,Chicago,4.059
1994-04-01,Chicago,8.644
1994-05-01,Chicago,11.558
1994-06-01,Chicago,18.759
1994-07-01,Chicago,21.739
1994-08-01,Chicago,20.981
1994-09-01,Chicago,19.944000000000003
1994-10-01,Chicago,14.177
1994-11-01,Chicago,9.478
1994-12-01,Chicago,4.892
1995-01-01,Chicago,0.1290000000000002
1995-02-01,Chicago,-0.155
1995-03-01,Chicago,5.35
1995-04-01,Chicago,6.0360000000000005
1995-05-01,Chicago,11.771
1995-06-01,Chicago,19.573
1995-07-01,Chicago,23.467
1995-08-01,Chicago,25.897
1995-09-01,Chicago,17.794999999999995
1995-10-01,Chicago,13.732
1995-11-01,Chicago,3.29
1995-12-01,Chicago,-0.0169999999999999
1996-01-01,Chicago,-1.2879999999999998
1996-02-01,Chicago,-0.213
1996-03-01,Chicago,0.9369999999999998
1996-04-01,Chicago,5.9590000000000005
1996-05-01,Chicago,10.47
1996-06-01,Chicago,17.769000000000005
1996-07-01,Chicago,20.291
1996-08-01,Chicago,23.122
1996-09-01,Chicago,18.89
1996-10-01,Chicago,13.161
1996-11-01,Chicago,3.8089999999999993
1996-12-01,Chicago,1.754
1997-01-01,Chicago,-2.269
1997-02-01,Chicago,1.847
1997-03-01,Chicago,4.41
1997-04-01,Chicago,6.295
1997-05-01,Chicago,9.226
1997-06-01,Chicago,18.031
1997-07-01,Chicago,21.768
1997-08-01,Chicago,21.012
1997-09-01,Chicago,18.813
1997-10-01,Chicago,13.306
1997-11-01,Chicago,5.622000000000001
1997-12-01,Chicago,3.634
1998-01-01,Chicago,2.66
1998-02-01,Chicago,6.132999999999999
1998-03-01,Chicago,5.086
1998-04-01,Chicago,8.852
1998-05-01,Chicago,15.736
1998-06-01,Chicago,18.288
1998-07-01,Chicago,22.744
1998-08-01,Chicago,24.00500000000001
1998-09-01,Chicago,21.23
1998-10-01,Chicago,14.407
1998-11-01,Chicago,9.483
1998-12-01,Chicago,5.13
1999-01-01,Chicago,-1.71
1999-02-01,Chicago,4.354
1999-03-01,Chicago,3.46
1999-04-01,Chicago,9.015
1999-05-01,Chicago,14.23
1999-06-01,Chicago,19.186
1999-07-01,Chicago,24.789
1999-08-01,Chicago,21.988000000000003
1999-09-01,Chicago,18.975
1999-10-01,Chicago,12.913
1999-11-01,Chicago,10.435
1999-12-01,Chicago,2.9850000000000003
2000-01-01,Chicago,0.1369999999999999
2000-02-01,Chicago,4.083
2000-03-01,Chicago,8.274000000000001
2000-04-01,Chicago,7.615
2000-05-01,Chicago,13.867
2000-06-01,Chicago,17.939
2000-07-01,Chicago,21.087
2000-08-01,Chicago,22.84
2000-09-01,Chicago,19.061
2000-10-01,Chicago,15.11
2000-11-01,Chicago,6.824
2000-12-01,Chicago,-3.761000000000001
2001-01-01,Chicago,0.5980000000000003
2001-02-01,Chicago,0.4370000000000001
2001-03-01,Chicago,2.763
2001-04-01,Chicago,10.273
2001-05-01,Chicago,13.508
2001-06-01,Chicago,17.654
2001-07-01,Chicago,22.661
2001-08-01,Chicago,23.986
2001-09-01,Chicago,18.088
2001-10-01,Chicago,13.081
2001-11-01,Chicago,11.986999999999998
2001-12-01,Chicago,5.401
2002-01-01,Chicago,4.029999999999999
2002-02-01,Chicago,3.846000000000001
2002-03-01,Chicago,2.565
2002-04-01,Chicago,8.547
2002-05-01,Chicago,10.305
2002-06-01,Chicago,19.011
2002-07-01,Chicago,24.428
2002-08-01,Chicago,23.611
2002-09-01,Chicago,21.039
2002-10-01,Chicago,11.651
2002-11-01,Chicago,6.517
2002-12-01,Chicago,2.835
2003-01-01,Chicago,-1.7990000000000002
2003-02-01,Chicago,-1.544
2003-03-01,Chicago,3.976
2003-04-01,Chicago,7.617999999999999
2003-05-01,Chicago,10.951
2003-06-01,Chicago,16.468
2003-07-01,Chicago,21.665
2003-08-01,Chicago,24.035
2003-09-01,Chicago,18.99
2003-10-01,Chicago,12.694
2003-11-01,Chicago,8.571
2003-12-01,Chicago,4.154
2004-01-01,Chicago,-2.383
2004-02-01,Chicago,1.007
2004-03-01,Chicago,6.698
2004-04-01,Chicago,8.927999999999999
2004-05-01,Chicago,12.624
2004-06-01,Chicago,16.916
2004-07-01,Chicago,21.188
2004-08-01,Chicago,20.514
2004-09-01,Chicago,20.675
2004-10-01,Chicago,13.769
2004-11-01,Chicago,9.228
2004-12-01,Chicago,2.157
2005-01-01,Chicago,-0.167
2005-02-01,Chicago,3.234
2005-03-01,Chicago,2.636
2005-04-01,Chicago,9.797
2005-05-01,Chicago,11.109000000000002
2005-06-01,Chicago,21.002
2005-07-01,Chicago,22.988000000000003
2005-08-01,Chicago,23.959
2005-09-01,Chicago,21.848000000000003
2005-10-01,Chicago,14.216
2005-11-01,Chicago,8.530999999999999
2005-12-01,Chicago,-0.1469999999999998
2006-01-01,Chicago,6.042999999999998
2006-02-01,Chicago,1.1
2006-03-01,Chicago,4.726
2006-04-01,Chicago,10.154
2006-05-01,Chicago,12.28
2006-06-01,Chicago,17.519000000000002
2006-07-01,Chicago,23.469
2006-08-01,Chicago,23.561
2006-09-01,Chicago,18.159
2006-10-01,Chicago,11.246
2006-11-01,Chicago,9.057
2006-12-01,Chicago,5.132000000000001
2007-01-01,Chicago,2.374
2007-02-01,Chicago,-3.836
2007-03-01,Chicago,6.881
2007-04-01,Chicago,7.0230000000000015
2007-05-01,Chicago,14.244000000000002
2007-06-01,Chicago,19.087
2007-07-01,Chicago,21.828000000000003
2007-08-01,Chicago,23.823
2007-09-01,Chicago,20.679
2007-10-01,Chicago,16.529
2007-11-01,Chicago,7.221999999999999
2007-12-01,Chicago,1.526
2008-01-01,Chicago,0.3320000000000001
2008-02-01,Chicago,-1.709
2008-03-01,Chicago,2.478
2008-04-01,Chicago,8.844000000000003
2008-05-01,Chicago,10.559
2008-06-01,Chicago,18.324
2008-07-01,Chicago,22.021
2008-08-01,Chicago,22.574
2008-09-01,Chicago,20.134
2008-10-01,Chicago,12.873
2008-11-01,Chicago,7.143
2008-12-01,Chicago,-0.6640000000000001
2009-01-01,Chicago,-4.299
2009-02-01,Chicago,1.454
2009-03-01,Chicago,4.808
2009-04-01,Chicago,7.622999999999999
2009-05-01,Chicago,12.627
2009-06-01,Chicago,17.305
2009-07-01,Chicago,19.792
2009-08-01,Chicago,21.724
2009-09-01,Chicago,19.502
2009-10-01,Chicago,11.22
2009-11-01,Chicago,10.261
2009-12-01,Chicago,1.5630000000000002
2010-01-01,Chicago,-0.5949999999999999
2010-02-01,Chicago,0.7709999999999999
2010-03-01,Chicago,6.489
2010-04-01,Chicago,10.935
2010-05-01,Chicago,13.803
2010-06-01,Chicago,19.055
2010-07-01,Chicago,24.106
2010-08-01,Chicago,24.948
2010-09-01,Chicago,19.229
2010-10-01,Chicago,14.582
2010-11-01,Chicago,8.539
2010-12-01,Chicago,-0.0709999999999999
2011-01-01,Chicago,-1.582
2011-02-01,Chicago,0.276
2011-03-01,Chicago,3.474
2011-04-01,Chicago,7.382999999999999
2011-05-01,Chicago,12.133
2011-06-01,Chicago,18.011
2011-07-01,Chicago,24.412
2011-08-01,Chicago,23.414
2011-09-01,Chicago,18.331
2011-10-01,Chicago,13.837
2011-11-01,Chicago,9.555
2011-12-01,Chicago,5.327000000000001
2012-01-01,Chicago,2.6700000000000004
2012-02-01,Chicago,3.698
2012-03-01,Chicago,12.145
2012-04-01,Chicago,8.383000000000001
2012-05-01,Chicago,14.956
2012-06-01,Chicago,19.532
2012-07-01,Chicago,25.909
2012-08-01,Chicago,22.778
2012-09-01,Chicago,18.693
2012-10-01,Chicago,12.229
2012-11-01,Chicago,7.27
2012-12-01,Chicago,5.5920000000000005
2013-01-01,Chicago,1.056
2013-02-01,Chicago,-0.509
2013-03-01,Chicago,1.3230000000000002
2013-04-01,Chicago,6.644
2013-05-01,Chicago,13.734000000000002
2013-06-01,Chicago,17.913
2013-07-01,Chicago,21.914
2013-08-01,Chicago,22.23
2013-09-01,Chicago,19.977
